"1 _ 1",,,"1 _ 2",,,"1 _ 3",,,"1 _ 4",,,"1 _ 5",,,"1 _ 6",,,"1 _ 7",,,"1 _ 8",,,"1 _ 9",,,"1 _ 10",,
"Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie"
"sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm"
"0","0,001430511","0,000875","0","-0,006198883","0,001","0","0,001748403","0,001","0","0,002543132","0,001","0","0,001430511","0,001","0","-0,0007947286","0,001","0","0,001430511","0,001","0","-0,003178914","0,001","0","-0,003019969","0,001","0","-0,005404154","0,001"
"0,01","0,002861023","0,008125001","0,01","-0,007152557","0,00825","0,01","0,002066294","0,00825","0,01","0,002861023","0,00825","0,01","0,001271566","0,00825","0,01","-0,0007947286","0,00825","0,01","0,00222524","0,00825","0,01","-0,003973643","0,008375","0,01","-0,00111262","0,00825","0,01","-0,003019969","0,00825"
"0,02","0,008106232","0,018875","0,02","0","0,019","0,02","0,006993612","0,019","0,02","0,008106232","0,019","0,02","0,01080831","0,019125","0,02","0,004609426","0,019125","0,02","0,009377797","0,019","0,02","0,00222524","0,019","0,02","0,003814697","0,019","0,02","0,004132589","0,019"
"0,03","0,02908707","0,03525","0,03","0,02352397","0,03525","0,03","0,02590815","0,035375","0,03","0,02638499","0,035375","0,03","0,03067652","0,035375","0,03","0,02670288","0,035375","0,03","0,02797445","0,03525","0,03","0,02288818","0,035375","0,03","0,02590815","0,035375","0,03","0,02590815","0,035375"
"0,04","0,06341934","0,055875","0,04","0,06024043","0,056125","0,04","0,06024043","0,056125","0,04","0,06103516","0,056","0,04","0,06341934","0,056","0,04","0,06167094","0,056125","0,04","0,05976359","0,056125","0,04","0,05626678","0,056125","0,04","0,06373724","0,056","0,04","0,06373724","0,056125"
"0,05","0,09520849","0,082125","0,05","0,09425481","0,08225001","0,05","0,0910759","0,082375","0,05","0,09346008","0,08225001","0,05","0,09822845","0,08225001","0,05","0,09441376","0,08225001","0,05","0,0910759","0,082375","0,05","0,08869171","0,082375","0,05","0,09711584","0,08225001","0,05","0,096639","0,08225001"
"0,06","0,1106262","0,10975","0,06","0,1085599","0,110125","0,06","0,1042684","0,109875","0,06","0,105381","0,110375","0,06","0,114282","0,110125","0,06","0,1101494","0,110125","0,06","0,1045863","0,11","0,06","0,1031558","0,11025","0,06","0,1118978","0,110375","0,06","0,1101494","0,11025"
"0,07","0,1093547","0,137625","0,07","0,1063347","0,1375","0,07","0,1037916","0,137625","0,07","0,1039505","0,137625","0,07","0,1101494","0,1375","0,07","0,108242","0,137625","0,07","0,1039505","0,137625","0,07","0,1015663","0,137625","0,07","0,1093547","0,137625","0,07","0,1071294","0,137625"
"0,08","0,09918213","0,17875","0,08","0,09600321","0,17875","0,08","0,09393692","0,17875","0,08","0,09441376","0,17875","0,08","0,09679794","0,17875","0,08","0,09822845","0,17875","0,08","0,09600321","0,178875","0,08","0,0928243","0,17875","0,08","0,09759267","0,17875","0,08","0,09393692","0,17875"
