"1 _ 1",,,"1 _ 2",,,"1 _ 3",,,"1 _ 4",,,"1 _ 5",,,"1 _ 6",,,"1 _ 7",,,"1 _ 8",,,"1 _ 9",,,"1 _ 10",,,"1 _ 11",,,"1 _ 12",,,"1 _ 13",,,"1 _ 14",,,"1 _ 15",,,"1 _ 16",,,"1 _ 17",,,"1 _ 18",,,"1 _ 19",,,"1 _ 20",,
"Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie"
"sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm"
,,,"9,87","0,3355344","49,13125",,,,"9,87","0,3301302","49,13125",,,,"9,87","0,2147357","49,13125","9,87","0,2601942","49,13125",,,,,,,,,,"9,87","0,2158483","49,1315","9,87","0,1869202","49,13138",,,,,,,"9,87","0,2144178","49,13125",,,,"9,87","0,184536","49,13125","9,87","0,3285408","49,13138","9,87","0,2411207","49,13138","9,87","0,2835592","49,13138"
,,,"9,88","0,3347397","49,1815",,,,"9,88","0,330925","49,18138",,,,"9,88","0,2158483","49,1815","9,88","0,2621015","49,18125",,,,,,,,,,"9,88","0,216643","49,18138","9,88","0,1872381","49,18125",,,,,,,"9,88","0,2126694","49,18125",,,,"9,88","0,1880328","49,18138","9,88","0,330925","49,18125","9,88","0,2414386","49,18138","9,88","0,2848307","49,18138"
,,,"9,89","0,3331502","49,2315",,,,"9,89","0,3272692","49,2315",,,,"9,89","0,2150536","49,2315","9,89","0,2644857","49,23138",,,,,,,,,,"9,89","0,2150536","49,23113","9,89","0,1869202","49,23113",,,,,,,"9,89","0,2123515","49,2315",,,,"9,89","0,1897812","49,2315","9,89","0,3336271","49,23138","9,89","0,243028","49,23138","9,89","0,2862612","49,23138"
,,,"9,9","0,3317197","49,28138",,,,"9,9","0,3256798","49,28125",,,,"9,9","0,2134641","49,28138","9,9","0,266552","49,2815",,,,,,,,,,"9,9","0,2123515","49,28138","9,9","0,1864433","49,28113",,,,,,,"9,9","0,213623","49,28138",,,,"9,9","0,1885096","49,28138","9,9","0,3336271","49,2815","9,9","0,2462069","49,2815","9,9","0,2910296","49,2815"
,,,"9,91","0,3315608","49,33125",,,,"9,91","0,3264745","49,33125",,,,"9,91","0,216643","49,33125","9,91","0,2679825","49,33138",,,,,,,,,,"9,91","0,2120336","49,33138","9,91","0,1869202","49,33138",,,,,,,"9,91","0,213623","49,33125",,,,"9,91","0,1864433","49,33113","9,91","0,3333092","49,33138","9,91","0,2493858","49,33138","9,91","0,295798","49,33138"
,,,"9,92","0,3325144","49,3815",,,,"9,92","0,324885","49,38138",,,,"9,92","0,2188683","49,38138","9,92","0,2679825","49,38113",,,,,,,,,,"9,92","0,213623","49,38125","9,92","0,1885096","49,38138",,,,,,,"9,92","0,2131462","49,3815",,,,"9,92","0,1842181","49,38138","9,92","0,3325144","49,38138","9,92","0,2504984","49,38138","9,92","0,2934138","49,38138"
,,,"9,93","0,3341039","49,4315",,,,"9,93","0,3225009","49,43163",,,,"9,93","0,2188683","49,4315","9,93","0,266552","49,43138",,,,,,,,,,"9,93","0,2158483","49,43113","9,93","0,1908938","49,43125",,,,,,,"9,93","0,2120336","49,4315",,,,"9,93","0,1824697","49,4315","9,93","0,3307661","49,43125","9,93","0,2490679","49,43125","9,93","0,287056","49,43125"
,,,"9,94","0,3355344","49,4815",,,,"9,94","0,3245672","49,48138",,,,"9,94","0,2179146","49,48138","9,94","0,2652804","49,48138",,,,,,,,,,"9,94","0,2171199","49,48125","9,94","0,1924833","49,48113",,,,,,,"9,94","0,2118746","49,48138",,,,"9,94","0,1832644","49,4815","9,94","0,3304482","49,4815","9,94","0,2454122","49,4815","9,94","0,2830823","49,4815"
,,,"9,95","0,3348986","49,53125",,,,"9,95","0,3291766","49,53138",,,,"9,95","0,2131462","49,53125","9,95","0,2652804","49,53125",,,,,,,,,,"9,95","0,2160072","49,53125","9,95","0,1924833","49,53138",,,,,,,"9,95","0,2123515","49,53113",,,,"9,95","0,1848539","49,53125","9,95","0,3315608","49,53138","9,95","0,2425512","49,53138","9,95","0,2803802","49,53138"
,,,"9,96","0,3341039","49,5815",,,,"9,96","0,3291766","49,58138",,,,"9,96","0,2112389","49,58138","9,96","0,2660751","49,58113",,,,,,,,,,"9,96","0,2142588","49,58125","9,96","0,1921654","49,58138",,,,,,,"9,96","0,2123515","49,58138",,,,"9,96","0,1856486","49,58113","9,96","0,3315608","49,58125","9,96","0,2409617","49,58138","9,96","0,278314","49,58125"
,,,"9,97","0,3341039","49,6315",,,,"9,97","0,3244082","49,6315",,,,"9,97","0,2147357","49,63138","9,97","0,266393","49,63125",,,,,,,,,,"9,97","0,2144178","49,63113","9,97","0,1912117","49,63138",,,,,,,"9,97","0,2118746","49,6315",,,,"9,97","0,1864433","49,6315","9,97","0,3304482","49,63125","9,97","0,2393723","49,63138","9,97","0,275294","49,63125"
,,,"9,98","0,3347397","49,6815",,,,"9,98","0,3236135","49,68138",,,,"9,98","0,2144178","49,68138","9,98","0,2657572","49,68138",,,,,,,,,,"9,98","0,2155304","49,68138","9,98","0,1881917","49,68113",,,,,,,"9,98","0,2115567","49,68138",,,,"9,98","0,1872381","49,68138","9,98","0,3283819","49,68138","9,98","0,2403259","49,68138","9,98","0,2729098","49,68138"
,,,"9,99","0,3355344","49,73125",,,,"9,99","0,3277461","49,73138",,,,"9,99","0,2128283","49,73113","9,99","0,2652804","49,73125",,,,,,,,,,"9,99","0,2171199","49,73125","9,99","0,1866023","49,73138",,,,,,,"9,99","0,2104441","49,73125",,,,"9,99","0,1877149","49,73113","9,99","0,3267924","49,73138","9,99","0,243028","49,7315","9,99","0,275135","49,73138"
,,,"10","0,3364881","49,7815",,,,"10","0,3304482","49,78125",,,,"10","0,2150536","49,78125","10","0,2657572","49,78113",,,,,,,,,,"10","0,2183914","49,78138","10","0,1877149","49,78138",,,,,,,"10","0,2091726","49,78138",,,,"10","0,1888275","49,78113","10","0,3267924","49,78125","10","0,243028","49,78125","10","0,2800623","49,78125"
,,,"10,01","0,3376007","49,8315",,,,"10,01","0,3288587","49,8315",,,,"10,01","0,2150536","49,8315","10,01","0,2673467","49,83138",,,,,,,,,,"10,01","0,2172788","49,83125","10,01","0,1893044","49,83138",,,,,,,"10,01","0,2091726","49,8315",,,,"10,01","0,1888275","49,83138","10,01","0,3283819","49,83113","10,01","0,2433459","49,83113","10,01","0,2846718","49,83113"
,,,"10,02","0,3371239","49,88138",,,,"10,02","0,3277461","49,88138",,,,"10,02","0,2144178","49,88125","10,02","0,2681414","49,88125",,,,,,,,,,"10,02","0,2158483","49,88138","10,02","0,1900991","49,88125",,,,,,,"10,02","0,2088547","49,88138",,,,"10,02","0,1877149","49,88125","10,02","0,3304482","49,8815","10,02","0,2449353","49,8815","10,02","0,2864202","49,88138"
,,,"10,03","0,3348986","49,93125",,,,"10,03","0,3288587","49,93125",,,,"10,03","0,2163251","49,93113","10,03","0,2676646","49,93125",,,,,,,,,,"10,03","0,2150536","49,93138","10,03","0,1885096","49,9315",,,,,,,"10,03","0,2096494","49,93113",,,,"10,03","0,1864433","49,93125","10,03","0,3307661","49,93138","10,03","0,245889","49,9315","10,03","0,2856255","49,93138"
,,,"10,04","0,3341039","49,9815",,,,"10,04","0,3275871","49,98125",,,,"10,04","0,2163251","49,98125","10,04","0,2660751","49,98113",,,,,,,,,,"10,04","0,2147357","49,98125","10,04","0,1877149","49,98138",,,,,,,"10,04","0,2112389","49,98125",,,,"10,04","0,1850128","49,98113","10,04","0,3283819","49,98125","10,04","0,2473195","49,98138","10,04","0,2848307","49,98125"
,,,"10,05","0,3363291","50,0315",,,,"10,05","0,3240903","50,0315",,,,"10,05","0,2172788","50,03125","10,05","0,2648036","50,03138",,,,,,,,,,"10,05","0,2152125","50,03125","10,05","0,1889865","50,03138",,,,,,,"10,05","0,2120336","50,0315",,,,"10,05","0,184536","50,03138","10,05","0,3285408","50,03125","10,05","0,2481143","50,03125","10,05","0,283877","50,03125"
,,,"10,06","0,3379186","50,08138",,,,"10,06","0,3232956","50,08138",,,,"10,06","0,2204577","50,08125","10,06","0,2636909","50,08125",,,,,,,,,,"10,06","0,2160072","50,08138","10,06","0,1897812","50,08113",,,,,,,"10,06","0,213623","50,08138",,,,"10,06","0,1842181","50,08125","10,06","0,3312429","50,08138","10,06","0,2466838","50,08138","10,06","0,2791087","50,08138"
,,,"10,07","0,3387133","50,13113",,,,"10,07","0,3272692","50,13113",,,,"10,07","0,2191861","50,131","10,07","0,263373","50,13125",,,,,,,,,,"10,07","0,2158483","50,1315","10,07","0,1896222","50,1315",,,,,,,"10,07","0,2144178","50,13125",,,,"10,07","0,1832644","50,13125","10,07","0,3315608","50,13138","10,07","0,2450943","50,13138","10,07","0,2711614","50,13138"
,,,"10,08","0,3403028","50,1815",,,,"10,08","0,3304482","50,18125",,,,"10,08","0,216802","50,18125","10,08","0,2641678","50,18125",,,,,,,,,,"10,08","0,2147357","50,18138","10,08","0,1888275","50,1815",,,,,,,"10,08","0,2139409","50,18125",,,,"10,08","0,1834234","50,18125","10,08","0,330925","50,18125","10,08","0,2442996","50,18125","10,08","0,2671877","50,18125"
,,,"10,09","0,3404617","50,2315",,,,"10,09","0,3299713","50,23138",,,,"10,09","0,2163251","50,23138","10,09","0,2648036","50,23125",,,,,,,,,,"10,09","0,213623","50,23125","10,09","0,1869202","50,23138",,,,,,,"10,09","0,2144178","50,2315",,,,"10,09","0,1853307","50,23138","10,09","0,3299713","50,23125","10,09","0,2442996","50,23125","10,09","0,2687772","50,23125"
,,,"10,1","0,3376007","50,28138",,,,"10,1","0,328064","50,28138",,,,"10,1","0,2152125","50,28125","10,1","0,2644857","50,28125",,,,,,,,,,"10,1","0,213623","50,2815","10,1","0,1861254","50,28125",,,,,,,"10,1","0,2147357","50,28138",,,,"10,1","0,1864433","50,28125","10,1","0,3261566","50,28138","10,1","0,2442996","50,28138","10,1","0,272433","50,2815"
,,,"10,11","0,3352165","50,33113",,,,"10,11","0,3304482","50,33113",,,,"10,11","0,2158483","50,331","10,11","0,263373","50,33125",,,,,,,,,,"10,11","0,2144178","50,33138","10,11","0,187397","50,33138",,,,,,,"10,11","0,2142588","50,33113",,,,"10,11","0,1866023","50,33113","10,11","0,3232956","50,33125","10,11","0,2438227","50,33138","10,11","0,275135","50,33125"
,,,"10,12","0,3355344","50,38125",,,,"10,12","0,3348986","50,38113",,,,"10,12","0,2163251","50,38125","10,12","0,2625783","50,38113",,,,,,,,,,"10,12","0,2144178","50,38138","10,12","0,1889865","50,3815",,,,,,,"10,12","0,2147357","50,38125",,,,"10,12","0,1864433","50,38125","10,12","0,3228188","50,38125","10,12","0,2442996","50,38125","10,12","0,2776782","50,38125"
,,,"10,13","0,3363291","50,4315",,,,"10,13","0,3355344","50,43138",,,,"10,13","0,2160072","50,43138","10,13","0,2628962","50,43138",,,,,,,,,,"10,13","0,213623","50,43125","10,13","0,1897812","50,43125",,,,,,,"10,13","0,2160072","50,43138",,,,"10,13","0,1858075","50,43138","10,13","0,3228188","50,43125","10,13","0,245889","50,43125","10,13","0,2814929","50,43113"
,,,"10,14","0,3376007","50,48125",,,,"10,14","0,3312429","50,48138",,,,"10,14","0,2179146","50,48125","10,14","0,2640088","50,48125",,,,,,,,,,"10,14","0,2142588","50,48138","10,14","0,1896222","50,48113",,,,,,,"10,14","0,2163251","50,48138",,,,"10,14","0,1858075","50,48125","10,14","0,3229777","50,48138","10,14","0,245889","50,48138","10,14","0,2848307","50,48138"
,,,"10,15","0,3399849","50,53113",,,,"10,15","0,3283819","50,53113",,,,"10,15","0,2191861","50,53113","10,15","0,2648036","50,53125",,,,,,,,,,"10,15","0,213623","50,5315","10,15","0,187397","50,53138",,,,,,,"10,15","0,2171199","50,53113",,,,"10,15","0,1858075","50,53113","10,15","0,3236135","50,53125","10,15","0,2450943","50,53125","10,15","0,2864202","50,53125"
,,,"10,16","0,3420512","50,58138",,,,"10,16","0,3291766","50,58125",,,,"10,16","0,219663","50,58138","10,16","0,2652804","50,58125",,,,,,,,,,"10,16","0,2123515","50,58125","10,16","0,1856486","50,58138",,,,,,,"10,16","0,2175967","50,58125",,,,"10,16","0,1864433","50,58113","10,16","0,3237724","50,58125","10,16","0,2449353","50,58125","10,16","0,2851486","50,58113"
,,,"10,17","0,3423691","50,6315",,,,"10,17","0,3288587","50,63138",,,,"10,17","0,2231598","50,63138","10,17","0,2649625","50,63138",,,,,,,,,,"10,17","0,2126694","50,63125","10,17","0,1853307","50,63125",,,,,,,"10,17","0,216643","50,63138",,,,"10,17","0,1866023","50,6315","10,17","0,3237724","50,63125","10,17","0,2442996","50,63125","10,17","0,2806982","50,63125"
,,,"10,18","0,3410975","50,68138",,,,"10,18","0,3267924","50,68125",,,,"10,18","0,2250671","50,68138","10,18","0,2644857","50,68138",,,,,,,,,,"10,18","0,2131462","50,68138","10,18","0,1869202","50,68113",,,,,,,"10,18","0,2155304","50,68138",,,,"10,18","0,1853307","50,68138","10,18","0,3209114","50,68138","10,18","0,2442996","50,68138","10,18","0,278314","50,68138"
,,,"10,19","0,3399849","50,73113",,,,"10,19","0,3267924","50,73113",,,,"10,19","0,2218882","50,73113","10,19","0,2636909","50,73138",,,,,,,,,,"10,19","0,213623","50,7315","10,19","0,1889865","50,73125",,,,,,,"10,19","0,2152125","50,73113",,,,"10,19","0,1840591","50,73125","10,19","0,3180504","50,73125","10,19","0,2442996","50,73138","10,19","0,2787908","50,73125"
,,,"10,2","0,3391902","50,78125",,,,"10,2","0,3301302","50,78113",,,,"10,2","0,2191861","50,78138","10,2","0,2628962","50,78125",,,,,,,,,,"10,2","0,2155304","50,78138","10,2","0,1888275","50,78138",,,,,,,"10,2","0,2160072","50,78125",,,,"10,2","0,1837413","50,78125","10,2","0,3182093","50,78125","10,2","0,2435048","50,78125","10,2","0,2779961","50,78125"
,,,"10,21","0,3387133","50,8315",,,,"10,21","0,3320376","50,83138",,,,"10,21","0,2158483","50,8315","10,21","0,2625783","50,83138",,,,,,,,,,"10,21","0,216643","50,83113","10,21","0,1869202","50,83113",,,,,,,"10,21","0,216643","50,83138",,,,"10,21","0,1826286","50,83125","10,21","0,3197988","50,83113","10,21","0,2442996","50,83113","10,21","0,2775192","50,83113"
,,,"10,22","0,3391902","50,88138",,,,"10,22","0,3301302","50,88138",,,,"10,22","0,2118746","50,88138","10,22","0,2625783","50,88138",,,,,,,,,,"10,22","0,2160072","50,88138","10,22","0,1861254","50,88113",,,,,,,"10,22","0,2160072","50,88125",,,,"10,22","0,1821518","50,88138","10,22","0,3213882","50,8815","10,22","0,245889","50,8815","10,22","0,2803802","50,8815"
,,,"10,23","0,3407796","50,93125",,,,"10,23","0,3291766","50,93125",,,,"10,23","0,2131462","50,93113","10,23","0,2624194","50,9315",,,,,,,,,,"10,23","0,2158483","50,9315","10,23","0,1853307","50,93138",,,,,,,"10,23","0,2158483","50,93125",,,,"10,23","0,1829465","50,93125","10,23","0,3217061","50,93138","10,23","0,2457301","50,93138","10,23","0,2835592","50,93138"
,,,"10,24","0,3415743","50,98163",,,,"10,24","0,330925","50,98125",,,,"10,24","0,2152125","50,98138","10,24","0,2616247","50,98125",,,,,,,,,,"10,24","0,216643","50,98125","10,24","0,184536","50,98125",,,,,,,"10,24","0,2155304","50,98138",,,,"10,24","0,1840591","50,98138","10,24","0,3204346","50,98125","10,24","0,2454122","50,98138","10,24","0,2867381","50,98125"
,,,"10,25","0,3415743","51,0315",,,,"10,25","0,3320376","51,03138",,,,"10,25","0,2160072","51,03138","10,25","0,2608299","51,0315",,,,,,,,,,"10,25","0,2179146","51,03125","10,25","0,1850128","51,03125",,,,,,,"10,25","0,2142588","51,03138",,,,"10,25","0,1853307","51,03138","10,25","0,3196398","51,03138","10,25","0,2462069","51,03138","10,25","0,289917","51,03125"
,,,"10,26","0,3404617","51,08138",,,,"10,26","0,3296534","51,08138",,,,"10,26","0,2183914","51,08138","10,26","0,2601942","51,08138",,,,,,,,,,"10,26","0,2187093","51,08125","10,26","0,1853307","51,08113",,,,,,,"10,26","0,2147357","51,08125",,,,"10,26","0,1858075","51,08125","10,26","0,3205935","51,08138","10,26","0,2466838","51,0815","10,26","0,2902349","51,08138"
,,,"10,27","0,3387133","51,13138",,,,"10,27","0,3272692","51,13113",,,,"10,27","0,219663","51,13125","10,27","0,260512","51,13138",,,,,,,,,,"10,27","0,2191861","51,1315","10,27","0,1842181","51,13138",,,,,,,"10,27","0,2158483","51,13125",,,,"10,27","0,1850128","51,13138","10,27","0,322024","51,13138","10,27","0,2470016","51,13138","10,27","0,2878507","51,13138"
,,,"10,28","0,3380775","51,1815",,,,"10,28","0,3291766","51,18138",,,,"10,28","0,2191861","51,18138","10,28","0,2613068","51,18138",,,,,,,,,,"10,28","0,2191861","51,18125","10,28","0,1834234","51,18138",,,,,,,"10,28","0,2147357","51,18125",,,,"10,28","0,1840591","51,18125","10,28","0,322183","51,18113","10,28","0,2466838","51,18125","10,28","0,2854665","51,18125"
,,,"10,29","0,3391902","51,2315",,,,"10,29","0,3296534","51,23138",,,,"10,29","0,2183914","51,2315","10,29","0,2617836","51,23138",,,,,,,,,,"10,29","0,2175967","51,23113","10,29","0,1837413","51,23125",,,,,,,"10,29","0,2147357","51,23138",,,,"10,29","0,1832644","51,2315","10,29","0,3205935","51,23125","10,29","0,2470016","51,23125","10,29","0,283877","51,23125"
,,,"10,3","0,3403028","51,28125",,,,"10,3","0,3259977","51,28125",,,,"10,3","0,216643","51,28125","10,3","0,2608299","51,2815",,,,,,,,,,"10,3","0,216643","51,28125","10,3","0,184536","51,28113",,,,,,,"10,3","0,216643","51,28138",,,,"10,3","0,1824697","51,28138","10,3","0,3177325","51,28138","10,3","0,2474785","51,2815","10,3","0,2843539","51,2815"
,,,"10,31","0,3395081","51,33138",,,,"10,31","0,3232956","51,33125",,,,"10,31","0,2171199","51,33113","10,31","0,2600352","51,33138",,,,,,,,,,"10,31","0,216643","51,33138","10,31","0,1853307","51,33138",,,,,,,"10,31","0,2187093","51,33113",,,,"10,31","0,1829465","51,33113","10,31","0,3166199","51,33138","10,31","0,2473195","51,33138","10,31","0,2867381","51,33138"
,,,"10,32","0,3379186","51,3815",,,,"10,32","0,3256798","51,38125",,,,"10,32","0,219504","51,38138","10,32","0,260512","51,38125",,,,,,,,,,"10,32","0,2152125","51,38125","10,32","0,1869202","51,3815",,,,,,,"10,32","0,2202988","51,38138",,,,"10,32","0,1834234","51,38125","10,32","0,3166199","51,38125","10,32","0,2477964","51,38138","10,32","0,2915064","51,38125"
,,,"10,33","0,3379186","51,4315",,,,"10,33","0,3283819","51,4315",,,,"10,33","0,2187093","51,4315","10,33","0,2616247","51,43138",,,,,,,,,,"10,33","0,2144178","51,43113","10,33","0,1893044","51,43125",,,,,,,"10,33","0,2199809","51,43138",,,,"10,33","0,1840591","51,43138","10,33","0,3166199","51,43125","10,33","0,2481143","51,43113","10,33","0,295798","51,43113"
,,,"10,34","0,3391902","51,48138",,,,"10,34","0,3275871","51,48138",,,,"10,34","0,2172788","51,48125","10,34","0,2624194","51,48138",,,,,,,,,,"10,34","0,2158483","51,48138","10,34","0,1893044","51,48125",,,,,,,"10,34","0,2187093","51,48138",,,,"10,34","0,1853307","51,48138","10,34","0,3185272","51,4815","10,34","0,245889","51,4815","10,34","0,2967516","51,4815"
,,,"10,35","0,3399849","51,53138",,,,"10,35","0,3261566","51,53125",,,,"10,35","0,2183914","51,53113","10,35","0,2628962","51,53125",,,,,,,,,,"10,35","0,2155304","51,53138","10,35","0,1869202","51,53138",,,,,,,"10,35","0,2183914","51,53125",,,,"10,35","0,1866023","51,53113","10,35","0,3197988","51,53138","10,35","0,2454122","51,5315","10,35","0,2973875","51,53138"
,,,"10,36","0,3403028","51,5815",,,,"10,36","0,3277461","51,58125",,,,"10,36","0,219504","51,58138","10,36","0,2636909","51,58125",,,,,,,,,,"10,36","0,2128283","51,58125","10,36","0,1856486","51,58138",,,,,,,"10,36","0,2183914","51,58138",,,,"10,36","0,1872381","51,58113","10,36","0,3205935","51,58125","10,36","0,2481143","51,58113","10,36","0,3013611","51,58125"
,,,"10,37","0,3410975","51,63138",,,,"10,37","0,3291766","51,6315",,,,"10,37","0,2220472","51,63138","10,37","0,2641678","51,63138",,,,,,,,,,"10,37","0,210762","51,63113","10,37","0,1848539","51,63138",,,,,,,"10,37","0,2180735","51,63138",,,,"10,37","0,1888275","51,63138","10,37","0,3229777","51,63125","10,37","0,248909","51,63138","10,37","0,3039042","51,63125"
,,,"10,38","0,3412565","51,6815",,,,"10,38","0,3283819","51,68138",,,,"10,38","0,2236366","51,68125","10,38","0,2644857","51,6815",,,,,,,,,,"10,38","0,2096494","51,68125","10,38","0,1842181","51,68125",,,,,,,"10,38","0,2180735","51,68125",,,,"10,38","0,1897812","51,68125","10,38","0,324885","51,68138","10,38","0,2474785","51,68138","10,38","0,3039042","51,68138"
,,,"10,39","0,3403028","51,73125",,,,"10,39","0,3269514","51,73125",,,,"10,39","0,2218882","51,73113","10,39","0,2640088","51,73125",,,,,,,,,,"10,39","0,2099673","51,73125","10,39","0,1837413","51,73138",,,,,,,"10,39","0,2175967","51,73138",,,,"10,39","0,1896222","51,73113","10,39","0,3245672","51,73138","10,39","0,2462069","51,73138","10,39","0,30454","51,73138"
,,,"10,4","0,3391902","51,7815",,,,"10,4","0,3285408","51,78125",,,,"10,4","0,2218882","51,78125","10,4","0,2628962","51,78125",,,,,,,,,,"10,4","0,210762","51,78125","10,4","0,1832644","51,7815",,,,,,,"10,4","0,2183914","51,7815",,,,"10,4","0,1897812","51,78125","10,4","0,3245672","51,78125","10,4","0,2446175","51,78138","10,4","0,3039042","51,78125"
,,,"10,41","0,3399849","51,8315",,,,"10,41","0,3317197","51,83138",,,,"10,41","0,2242724","51,83138","10,41","0,2621015","51,8315",,,,,,,,,,"10,41","0,2112389","51,83125","10,41","0,1837413","51,83125",,,,,,,"10,41","0,2199809","51,83138",,,,"10,41","0,1893044","51,83125","10,41","0,3245672","51,831","10,41","0,2457301","51,83113","10,41","0,30152","51,831"
,,,"10,42","0,3407796","51,88138",,,,"10,42","0,3312429","51,88125",,,,"10,42","0,2242724","51,88125","10,42","0,2625783","51,88138",,,,,,,,,,"10,42","0,2123515","51,88138","10,42","0,1864433","51,88125",,,,,,,"10,42","0,2188683","51,88138",,,,"10,42","0,1880328","51,88125","10,42","0,3245672","51,88138","10,42","0,2485911","51,88138","10,42","0,2978643","51,88138"
,,,"10,43","0,3404617","51,93125",,,,"10,43","0,3272692","51,93113",,,,"10,43","0,2242724","51,93113","10,43","0,263373","51,93138",,,,,,,,,,"10,43","0,2126694","51,93138","10,43","0,1869202","51,9315",,,,,,,"10,43","0,2183914","51,93125",,,,"10,43","0,1864433","51,93125","10,43","0,3261566","51,93125","10,43","0,2498627","51,93138","10,43","0,2946854","51,93125"
,,,"10,44","0,3391902","51,9815",,,,"10,44","0,3253619","51,98125",,,,"10,44","0,2236366","51,98138","10,44","0,263373","51,98125",,,,,,,,,,"10,44","0,2120336","51,98125","10,44","0,1853307","51,9815",,,,,,,"10,44","0,2191861","51,98138",,,,"10,44","0,1856486","51,98125","10,44","0,3275871","51,98113","10,44","0,2490679","51,98125","10,44","0,2942085","51,98113"
,,,"10,45","0,3387133","52,03138",,,,"10,45","0,3285408","52,0315",,,,"10,45","0,2207756","52,03125","10,45","0,263373","52,0315",,,,,,,,,,"10,45","0,2131462","52,03125","10,45","0,1858075","52,03138",,,,,,,"10,45","0,2188683","52,03138",,,,"10,45","0,1866023","52,03138","10,45","0,3275871","52,03125","10,45","0,2474785","52,03125","10,45","0,2965927","52,03125"
,,,"10,46","0,3383954","52,08138",,,,"10,46","0,3307661","52,08138",,,,"10,46","0,2188683","52,08125","10,46","0,2640088","52,08138",,,,,,,,,,"10,46","0,2155304","52,08138","10,46","0,1877149","52,08113",,,,,,,"10,46","0,2180735","52,08125",,,,"10,46","0,1877149","52,08138","10,46","0,3269514","52,08138","10,46","0,2465248","52,08138","10,46","0,2991358","52,08125"
,,,"10,47","0,3376007","52,13125",,,,"10,47","0,3293355","52,13113",,,,"10,47","0,2183914","52,13113","10,47","0,2649625","52,13125",,,,,,,,,,"10,47","0,216643","52,13138","10,47","0,1889865","52,13138",,,,,,,"10,47","0,2175967","52,13125",,,,"10,47","0,187397","52,13125","10,47","0,3261566","52,13125","10,47","0,2466838","52,13138","10,47","0,3010432","52,13125"
,,,"10,48","0,3364881","52,1815",,,,"10,48","0,3293355","52,18138",,,,"10,48","0,219504","52,18138","10,48","0,2668699","52,18125",,,,,,,,,,"10,48","0,2155304","52,18125","10,48","0,1881917","52,1815",,,,,,,"10,48","0,2171199","52,18138",,,,"10,48","0,1864433","52,18138","10,48","0,3261566","52,18125","10,48","0,2457301","52,18125","10,48","0,3021558","52,18113"
,,,"10,49","0,3371239","52,2315",,,,"10,49","0,3320376","52,2315",,,,"10,49","0,222683","52,23138","10,49","0,2676646","52,2315",,,,,,,,,,"10,49","0,2134641","52,23125","10,49","0,1866023","52,23138",,,,,,,"10,49","0,2183914","52,2315",,,,"10,49","0,1861254","52,23138","10,49","0,3264745","52,23113","10,49","0,2446175","52,23113","10,49","0,3034274","52,23125"
,,,"10,5","0,3379186","52,28138",,,,"10,5","0,3328323","52,28138",,,,"10,5","0,2236366","52,28125","10,5","0,2668699","52,28138",,,,,,,,,,"10,5","0,2126694","52,28138","10,5","0,1872381","52,28113",,,,,,,"10,5","0,2204577","52,28138",,,,"10,5","0,1861254","52,28138","10,5","0,3267924","52,28138","10,5","0,2442996","52,28138","10,5","0,3046989","52,28138"
,,,"10,51","0,3387133","52,33113",,,,"10,51","0,3301302","52,33125",,,,"10,51","0,2231598","52,33125","10,51","0,2655983","52,33138",,,,,,,,,,"10,51","0,213623","52,33125","10,51","0,1885096","52,33125",,,,,,,"10,51","0,2202988","52,33113",,,,"10,51","0,1850128","52,33125","10,51","0,3269514","52,33113","10,51","0,2433459","52,33125","10,51","0,3061295","52,33125"
,,,"10,52","0,3391902","52,38138",,,,"10,52","0,3285408","52,38113",,,,"10,52","0,2228419","52,38125","10,52","0,2657572","52,38125",,,,,,,,,,"10,52","0,213623","52,38138","10,52","0,1880328","52,38138",,,,,,,"10,52","0,2180735","52,38138",,,,"10,52","0,1834234","52,38138","10,52","0,3261566","52,38113","10,52","0,2433459","52,38125","10,52","0,3054937","52,38113"
,,,"10,53","0,3383954","52,4315",,,,"10,53","0,3315608","52,43138",,,,"10,53","0,2210935","52,43125","10,53","0,266552","52,4315",,,,,,,,,,"10,53","0,2126694","52,43113","10,53","0,1877149","52,43125",,,,,,,"10,53","0,2160072","52,43138",,,,"10,53","0,1826286","52,4315","10,53","0,3245672","52,43113","10,53","0,2441406","52,43125","10,53","0,3005663","52,43113"
