"1 _ 1",,,"1 _ 2",,,"1 _ 3",,,"1 _ 4",,,"1 _ 5",,,"1 _ 6",,,"1 _ 7",,,"1 _ 8",,,"1 _ 9",,,"1 _ 10",,
"Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie"
"sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm"
"0","0,00445048","0,00125","0","-0,006198883","0,00125","0","-0,003178914","0,001125","0","0,002861023","0,00125","0","-0,0003178914","0,00125","0","-0,001430511","0,00125","0","0,0001589457","0,00125","0","0,001271566","0,00125","0","0,00222524","0,00125","0","0,00222524","0,00125"
"0,01","0,005245209","0,006625","0,01","-0,003973643","0,006625","0,01","-0,003019969","0,0065","0,01","0,001748403","0,006625","0,01","0,00222524","0,006625","0,01","-0,0003178914","0,006625","0,01","-0,00222524","0,006625","0,01","0,0006357829","0,006625","0,01","-0,001430511","0,006625","0,01","0,00333786","0,006625"
"0,02","0,008424123","0,018625","0,02","0,005722046","0,018625","0,02","0,006039937","0,0185","0,02","0,005722046","0,018625","0,02","0,006834666","0,018625","0,02","0,007629395","0,018625","0,02","0,002861023","0,018625","0,02","0,007629395","0,018625","0,02","0,002543132","0,0185","0,02","0,007629395","0,018625"
"0,03","0,0260671","0,035","0,03","0,0260671","0,034875","0,03","0,02447764","0,034875","0,03","0,02559026","0,035","0,03","0,02638499","0,035","0,03","0,02590815","0,034875","0,03","0,02638499","0,034875","0,03","0,03035863","0,035","0,03","0,02479553","0,034875","0,03","0,02590815","0,034875"
"0,04","0,0594457","0,056","0,04","0,05817413","0,056","0,04","0,05547206","0,055875","0,04","0,0594457","0,056","0,04","0,06214778","0,056","0,04","0,05690257","0,055875","0,04","0,0632604","0,056","0,04","0,0632604","0,056","0,04","0,05896886","0,056","0,04","0,06135305","0,055875"
"0,05","0,08964539","0,0815","0,05","0,08869171","0,08162501","0,05","0,08996328","0,0815","0,05","0,090758","0,08162501","0,05","0,09520849","0,0815","0,05","0,090758","0,08162501","0,05","0,09473165","0,08162501","0,05","0,090758","0,08162501","0,05","0,09028117","0,08162501","0,05","0,09393692","0,08162501"
"0,06","0,1029968","0,109625","0,06","0,1045863","0,110125","0,06","0,1109441","0,10975","0,06","0,1050631","0,11025","0,06","0,1101494","0,109875","0,06","0,1106262","0,110125","0,06","0,1111031","0,11","0,06","0,1066526","0,11","0,06","0,1074473","0,1095","0,06","0,1093547","0,11025"
"0,07","0,1034737","0,137625","0,07","0,1066526","0,137625","0,07","0,1109441","0,137625","0,07","0,1050631","0,137625","0,07","0,1106262","0,137625","0,07","0,1133283","0,137625","0,07","0,114282","0,137625","0,07","0,1101494","0,137625","0,07","0,1079241","0,137625","0,07","0,1111031","0,137625"
"0,08","0,09520849","0,179","0,08","0,09441376","0,178875","0,08","0,09584427","0,179","0,08","0,09504954","0,178875","0,08","0,1015663","0,179","0,08","0,1029968","0,179","0,08","0,1050631","0,179","0,08","0,09791056","0,179","0,08","0,09711584","0,179","0,08","0,09902319","0,178875"
