"1 _ 1",,,"1 _ 2",,,"1 _ 3",,,"1 _ 4",,,"1 _ 5",,,"1 _ 6",,,"1 _ 7",,,"1 _ 8",,,"1 _ 9",,,"1 _ 10",,
"Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie"
"sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm"
"0","0,001748403","0,001125","0","0,002543132","0,00125","0","-0,003496806","0,00125","0","0,003655751","0,001375","0","-0,001430511","0,001125","0","0,008583069","0,00125","0","-0,0007947286","0,00125","0","0,009218852","0,001125","0","0,001271566","0,00125","0","0,005245209","0,00125"
"0,01","-0,0003178914","0,006625","0,01","0,004132589","0,006625","0,01","-0,003178914","0,006625","0,01","0,007311503","0,006625","0,01","-0,001907349","0,006625","0,01","0,00333786","0,006625","0,01","-0,001907349","0,006625","0,01","0,004609426","0,006625","0,01","-0,0007947286","0,006625","0,01","0,002066294","0,006"
"0,02","0,002861023","0,0185","0,02","0,01001358","0,018625","0,02","0,00222524","0,018625","0,02","0,01335144","0,018625","0,02","0,006198883","0,018625","0,02","0,006039937","0,018625","0,02","-0,00111262","0,018625","0,02","0,009695689","0,0185","0,02","0,00445048","0,018625","0,02","0,00445048","0,018"
"0,03","0,02368291","0,03475","0,03","0,02829234","0,034875","0,03","0,02113978","0,035","0,03","0,03306071","0,035","0,03","0,02749761","0,034875","0,03","0,02686183","0,035","0,03","0,01653036","0,035","0,03","0,03115336","0,034875","0,03","0,03035863","0,034875","0,03","0,02511342","0,034375"
"0,04","0,06182988","0,055875","0,04","0,06087621","0,056","0,04","0,05578995","0,056","0,04","0,06723404","0,056125","0,04","0,0594457","0,056","0,04","0,0632604","0,056","0,04","0,05308787","0,056","0,04","0,06167094","0,055875","0,04","0,06643931","0,055875","0,04","0,06135305","0,05525"
"0,05","0,09679794","0,081375","0,05","0,09202957","0,0815","0,05","0,08964539","0,0815","0,05","0,09822845","0,08162501","0,05","0,08996328","0,081375","0,05","0,09711584","0,0815","0,05","0,08646647","0,08162501","0,05","0,09393692","0,08162501","0,05","0,09473165","0,0815","0,05","0,09473165","0,08125"
"0,06","0,1106262","0,10975","0,06","0,1066526","0,109375","0,06","0,1074473","0,10975","0,06","0,1106262","0,109625","0,06","0,1077652","0,109625","0,06","0,114282","0,109625","0,06","0,09997686","0,109875","0,06","0,1149178","0,110125","0,06","0,1079241","0,10975","0,06","0,1122157","0,108"
"0,07","0,1085599","0,137625","0,07","0,1069705","0,137625","0,07","0,1106262","0,137625","0,07","0,1087189","0,137625","0,07","0,1103083","0,137625","0,07","0,1166662","0,137625","0,07","0,09870529","0,137625","0,07","0,1134872","0,137625","0,07","0,1077652","0,137625","0,07","0,1125336","0,137375"
"0,08","0,09822845","0,178875","0,08","0,09600321","0,179","0,08","0,09870529","0,178875","0,08","0,09870529","0,179","0,08","0,09902319","0,179","0,08","0,1074473","0,179","0,08","0,08916855","0,179","0,08","0,09918213","0,179","0,08","0,09393692","0,179","0,08","0,09679794","0,179125"
