"1 _ 1",,,"1 _ 2",,,"1 _ 3",,,"1 _ 4",,,"1 _ 5",,,"1 _ 6",,,"1 _ 7",,,"1 _ 8",,,"1 _ 9",,,"1 _ 10",,
"Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie"
"sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm"
"0","-0,0006357829","0,001125","0","0,004132589","0,0005","0","0,0004768372","0,001125","0","-0,004291534","0,000625","0","0,006993612","0,000625","0","-0,004609426","0,000625","0","-0,005404154","0,000625","0","0,006993612","0,000625","0","-0,002702077","0,000625","0","0,001271566","0,000625"
"0,01","0,0001589457","0,006875","0,01","0,006834666","0,005625","0,01","0,0009536743","0,006","0,01","-0,0006357829","0,00775","0,01","0,004132589","0,007625001","0,01","-0,002384186","0,00775","0,01","-0,002702077","0,00775","0,01","0,007311503","0,007875","0,01","-0,003019969","0,007625001","0,01","-0,0006357829","0,007625001"
"0,02","0,006039937","0,018375","0,02","0,01049042","0,017","0,02","0,006834666","0,0175","0,02","0,008424123","0,018875","0,02","0,006516775","0,018875","0,02","0,003814697","0,019","0,02","0,007311503","0,019","0,02","0,01398722","0,019","0,02","0,0009536743","0,018875","0,02","0,00222524","0,019"
"0,03","0,02352397","0,034125","0,03","0,02590815","0,03325","0,03","0,02670288","0,0345","0,03","0,02924601","0,03475","0,03","0,02511342","0,034625","0,03","0,0260671","0,03475","0,03","0,02797445","0,03475","0,03","0,03147125","0,03475","0,03","0,02129873","0,034625","0,03","0,02272924","0,03475"
"0,04","0,05372365","0,055625","0,04","0,06135305","0,05475","0,04","0,06103516","0,05525","0,04","0,06453196","0,055875","0,04","0,06373724","0,055875","0,04","0,0650088","0,055875","0,04","0,06262461","0,056","0,04","0,06167094","0,056","0,04","0,05896886","0,055875","0,04","0,06103516","0,055875"
"0,05","0,08598963","0,08062501","0,05","0,09981791","0,08000001","0,05","0,096639","0,08075","0,05","0,096639","0,082","0,05","0,1007716","0,081875","0,05","0,09679794","0,081875","0,05","0,09552637","0,082","0,05","0,09234747","0,082125","0,05","0,0928243","0,081875","0,05","0,09552637","0,082"
"0,06","0,1058578","0,10975","0,06","0,1174609","0,107625","0,06","0,1153946","0,108625","0,06","0,1071294","0,10875","0,06","0,1157125","0,10825","0,06","0,1050631","0,109","0,06","0,1085599","0,1085","0,06","0,1087189","0,108625","0,06","0,1047452","0,108875","0,06","0,1077652","0,108875"
"0,07","0,1077652","0,13775","0,07","0,1158714","0,13775","0,07","0,114282","0,13775","0,07","0,1029968","0,137375","0,07","0,1161893","0,137375","0,07","0,1014074","0,137375","0,07","0,105381","0,137375","0,07","0,1126925","0,137375","0,07","0,1042684","0,137375","0,07","0,10554","0,137375"
"0,08","0,09584427","0,178875","0,08","0,10554","0,179125","0,08","0,1002947","0,17925","0,08","0,09028117","0,179","0,08","0,1090368","0,179","0,08","0,0928243","0,179","0,08","0,09202957","0,179","0,08","0,1061757","0,179","0,08","0,0983874","0,179","0,08","0,09632111","0,179"
