"1 _ 1",,,"1 _ 2",,,"1 _ 3",,,"1 _ 4",,,"1 _ 5",,,"1 _ 6",,,"1 _ 7",,,"1 _ 8",,,"1 _ 9",,,"1 _ 10",,
"Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie"
"sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm"
"0","-0,00111262","0,0005","0","-0,003973643","0,0005","0","0,003814697","0,0005","0","-0,0006357829","0,0005","0","-0,004291534","0,0005","0","0,00445048","0,0005","0","0,00445048","0,0005","0","-0,001430511","0,0005","0","0,0001589457","0,0005","0","-0,0006357829","0,0005"
"0,01","0,0009536743","0,0055","0,01","0","0,0055","0,01","0,002861023","0,005375","0,01","-0,006198883","0,0055","0,01","-0,003814697","0,005625","0,01","0,001430511","0,0055","0,01","0,006198883","0,0055","0,01","0,00222524","0,005375","0,01","0,00333786","0,0055","0,01","-0,002702077","0,005375"
"0,02","0,001748403","0,01725","0,02","0,00445048","0,017125","0,02","0,006198883","0,017125","0,02","-0,01017253","0,017125","0,02","0,0009536743","0,01725","0,02","0,01207987","0,01725","0,02","0,006516775","0,01725","0,02","0,006039937","0,017125","0,02","0,01017253","0,017125","0,02","0,00222524","0,01725"
"0,03","0,01732508","0,03375","0,03","0,01811981","0,033625","0,03","0,02590815","0,0335","0,03","0,006993612","0,033625","0,03","0,02034505","0,03375","0,03","0,02924601","0,033625","0,03","0,02034505","0,03375","0,03","0,02113978","0,033625","0,03","0,0260671","0,033625","0,03","0,02272924","0,033625"
"0,04","0,0576973","0,054625","0,04","0,05499522","0,054625","0,04","0,06659826","0,0545","0,04","0,05102158","0,0545","0,04","0,05785624","0,05475","0,04","0,05785624","0,0545","0,04","0,05928675","0,054625","0,04","0,06055832","0,054375","0,04","0,06087621","0,054625","0,04","0,06024043","0,0545"
"0,05","0,09902319","0,08062501","0,05","0,1002947","0,08075","0,05","0,1066526","0,08062501","0,05","0,09473165","0,08062501","0,05","0,09552637","0,08075","0,05","0,09997686","0,08062501","0,05","0,1022021","0,08062501","0,05","0,1031558","0,08062501","0,05","0,1026789","0,08075","0,05","0,0983874","0,08062501"
"0,06","0,1138051","0,107125","0,06","0,1233419","0,107625","0,06","0,1204809","0,1075","0,06","0,1117388","0,107625","0,06","0,111421","0,107625","0,06","0,1204809","0,107625","0,06","0,1193682","0,107375","0,06","0,1177788","0,107875","0,06","0,1212756","0,107625","0,06","0,1149178","0,107625"
"0,07","0,1090368","0,137375","0,07","0,1233419","0,137375","0,07","0,1165072","0,137375","0,07","0,1101494","0,137375","0,07","0,1090368","0,1375","0,07","0,1093547","0,137375","0,07","0,1145999","0,1375","0,07","0,1118978","0,1375","0,07","0,1153946","0,137375","0,07","0,1117388","0,137375"
"0,08","0,09743372","0,179","0,08","0,1145999","0,179125","0,08","0,1063347","0,179125","0,08","0,102361","0,179125","0,08","0,0983874","0,179125","0,08","0,09552637","0,179125","0,08","0,1039505","0,179125","0,08","0,1026789","0,179125","0,08","0,1015663","0,179125","0,08","0,09679794","0,179125"
