"1 _ 1",,,"1 _ 2",,,"1 _ 3",,,"1 _ 4",,,"1 _ 5",,,"1 _ 6",,,"1 _ 7",,,"1 _ 8",,,"1 _ 9",,,"1 _ 10",,
"Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie"
"sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm"
"0","0,002066294","0,001","0","-0,004927317","0,001","0","-0,001907349","0,001","0","0","0,001","0","-0,0003178914","0,001","0","-0,004927317","0,001125","0","0,001271566","0,001","0","0,0001589457","0,001","0","0","0,001125","0","0,002066294","0,001"
"0,01","0,0009536743","0,008375","0,01","-0,003496806","0,008375","0,01","0,0009536743","0,008375","0,01","-0,0006357829","0,008375","0,01","0,0001589457","0,008375","0,01","-0,001748403","0,008375","0,01","0,002543132","0,008375","0,01","-0,00333786","0,00825","0,01","0,001589457","0,008375","0,01","0","0,00825"
"0,02","0,007311503","0,019125","0,02","0,00333786","0,019125","0,02","0,008106232","0,01925","0,02","0,005245209","0,019125","0,02","0,006039937","0,019125","0,02","0,007152557","0,01925","0,02","0,009695689","0,019125","0,02","0,001748403","0,019125","0,02","0,007311503","0,019125","0,02","0,004927317","0,019"
"0,03","0,02940496","0,035375","0,03","0,02559026","0,035375","0,03","0,02829234","0,035375","0,03","0,02638499","0,035375","0,03","0,02559026","0,035375","0,03","0,0295639","0,035375","0,03","0,03194809","0,035375","0,03","0,0243187","0,035375","0,03","0,02749761","0,035375","0,03","0,02559026","0,03525"
"0,04","0,06405512","0,056125","0,04","0,06246567","0,05625","0,04","0,06484985","0,056125","0,04","0,06278356","0,05625","0,04","0,06008148","0,056125","0,04","0,06834666","0,05625","0,04","0,06643931","0,056125","0,04","0,06008148","0,05625","0,04","0,06167094","0,05625","0,04","0,06198883","0,056125"
"0,05","0,09504954","0,082375","0,05","0,09473165","0,082375","0,05","0,09791056","0,08225001","0,05","0,09584427","0,082375","0,05","0,09234747","0,08225001","0,05","0,10252","0,082375","0,05","0,09775162","0,08225001","0,05","0,09377798","0,08225001","0,05","0,09346008","0,082375","0,05","0,09632111","0,08225001"
"0,06","0,108242","0,10975","0,06","0,1101494","0,11","0,06","0,1101494","0,11025","0,06","0,1088778","0,11","0,06","0,1064936","0,110125","0,06","0,1165072","0,110125","0,06","0,111262","0,109875","0,06","0,1093547","0,109875","0,06","0,1069705","0,11","0,06","0,1120567","0,11"
"0,07","0,1061757","0,137625","0,07","0,1098315","0,137625","0,07","0,1080831","0,137625","0,07","0,105381","0,137625","0,07","0,1033147","0,137625","0,07","0,1145999","0,137625","0,07","0,1061757","0,137625","0,07","0,105381","0,137625","0,07","0,1042684","0,137625","0,07","0,1096725","0,137625"
"0,08","0,0945727","0,17875","0,08","0,09791056","0,17875","0,08","0,09902319","0,17875","0,08","0,09218851","0,17875","0,08","0,09187063","0,17875","0,08","0,09934107","0,17875","0,08","0,090758","0,17875","0,08","0,09234747","0,17875","0,08","0,09155273","0,178875","0,08","0,09695689","0,17875"
