"1 _ 1",,,"1 _ 2",,,"1 _ 3",,,"1 _ 4",,,"1 _ 5",,,"1 _ 6",,,"1 _ 7",,,"1 _ 8",,,"1 _ 9",,,"1 _ 10",,,"1 _ 11",,,"1 _ 12",,,"1 _ 13",,,"1 _ 14",,,"1 _ 15",,,"1 _ 16",,,"1 _ 17",,
"Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie"
"sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm"
,,,"8,22","0,2234777","40,88125","8,22","0,2961159","40,88125",,,,"8,22","0,2417564","40,88138","8,22","6,865978","40,88125",,,,"8,22","0,196139","40,88113","8,22","9,131591","40,88125","8,22","3,272216","40,88125","8,22","0,3355344","40,88138","8,22","4,896323","40,88138","8,22","0,2473195","40,88113","8,22","5,259196","40,88138","8,22","0,2822876","40,88138","8,22","4,820824","40,88125","8,22","4,515171","40,88138"
,,,"8,23","0,2230008","40,93113","8,23","0,295798","40,93113",,,,"8,23","0,2420743","40,93113","8,23","6,781737","40,93113",,,,"8,23","0,199159","40,93125","8,23","9,100596","40,93113","8,23","3,260295","40,93113","8,23","0,3371239","40,93113","8,23","4,892508","40,93113","8,23","0,2462069","40,93113","8,23","5,256335","40,93113","8,23","0,2822876","40,93113","8,23","4,827658","40,93113","8,23","4,515966","40,93113"
,,,"8,24","0,2247493","40,98113","8,24","0,2934138","40,981",,,,"8,24","0,2406438","40,98113","8,24","6,736914","40,98113",,,,"8,24","0,2009074","40,98125","8,24","9,057681","40,98113","8,24","3,239791","40,981","8,24","0,336806","40,981","8,24","4,891237","40,981","8,24","0,2441406","40,98125","8,24","5,251566","40,981","8,24","0,2818108","40,98113","8,24","4,833539","40,98113","8,24","4,517555","40,98113"
,,,"8,25","0,2266566","41,03113","8,25","0,2923012","41,03125",,,,"8,25","0,2404849","41,03125","8,25","6,732941","41,03125",,,,"8,25","0,2004306","41,03113","8,25","9,004434","41,03138","8,25","3,21118","41,03138","8,25","0,3360113","41,03125","8,25","4,893303","41,03125","8,25","0,2428691","41,03113","8,25","5,246162","41,03125","8,25","0,2802213","41,03125","8,25","4,839102","41,03125","8,25","4,51676","41,03125"
,,,"8,26","0,2258619","41,08125","8,26","0,295798","41,08138",,,,"8,26","0,2425512","41,08138","8,26","6,771883","41,08125",,,,"8,26","0,1985232","41,08113","8,26","8,94181","41,08138","8,26","3,184319","41,08125","8,26","0,3350576","41,08125","8,26","4,894415","41,08138","8,26","0,2422333","41,08113","8,26","5,242507","41,08125","8,26","0,2791087","41,08138","8,26","4,845937","41,08138","8,26","4,515966","41,08138"
,,,"8,27","0,2239545","41,13113","8,27","0,298659","41,13113",,,,"8,27","0,2436638","41,13113","8,27","6,853739","41,13113",,,,"8,27","0,1975695","41,13125","8,27","8,877277","41,13113","8,27","3,163974","41,13113","8,27","0,3336271","41,13113","8,27","4,891714","41,13113","8,27","0,2420743","41,13113","8,27","5,240122","41,131","8,27","0,2791087","41,13113","8,27","4,852136","41,13113","8,27","4,51676","41,13113"
,,,"8,28","0,2234777","41,18113","8,28","0,2977053","41,181",,,,"8,28","0,2425512","41,181","8,28","6,96818","41,181",,,,"8,28","0,1983643","41,18113","8,28","8,818626","41,181","8,28","3,145695","41,181","8,28","0,3328323","41,181","8,28","4,88774","41,18113","8,28","0,2428691","41,18138","8,28","5,24044","41,181","8,28","0,2779961","41,181","8,28","4,855474","41,181","8,28","4,51835","41,18113"
,,,"8,29","0,222683","41,23113","8,29","0,295798","41,23125",,,,"8,29","0,2422333","41,23125","8,29","7,099787","41,23125",,,,"8,29","0,1977285","41,23125","8,29","8,772373","41,23125","8,29","3,126144","41,23125","8,29","0,3328323","41,23125","8,29","4,884879","41,23125","8,29","0,2452533","41,23138","8,29","5,245686","41,23125","8,29","0,275135","41,23125","8,29","4,857858","41,23125","8,29","4,519939","41,23125"
,,,"8,3","0,2223651","41,28125","8,3","0,2970695","41,28125",,,,"8,3","0,243028","41,28125","8,3","7,244746","41,28125",,,,"8,3","0,1964569","41,281","8,3","8,743127","41,28125","8,3","3,106753","41,28113","8,3","0,3336271","41,28113","8,3","4,882813","41,28125","8,3","0,2462069","41,28113","8,3","5,256335","41,28125","8,3","0,2735456","41,28125","8,3","4,860083","41,28125","8,3","4,522482","41,28113"
,,,"8,31","0,2231598","41,33113","8,31","0,2978643","41,33113",,,,"8,31","0,2433459","41,33113","8,31","7,407665","41,33113",,,,"8,31","0,1977285","41,33138","8,31","8,733113","41,33125","8,31","3,087362","41,33113","8,31","0,3344218","41,33113","8,31","4,884084","41,33113","8,31","0,2452533","41,33138","8,31","5,266825","41,33113","8,31","0,275135","41,33113","8,31","4,86056","41,33113","8,31","4,527251","41,33113"
,,,"8,32","0,2234777","41,38113","8,32","0,2945264","41,381",,,,"8,32","0,243028","41,381","8,32","7,589181","41,381",,,,"8,32","0,2001127","41,38125","8,32","8,734703","41,381","8,32","3,068129","41,381","8,32","0,3352165","41,381","8,32","4,888058","41,381","8,32","0,2441406","41,38138","8,32","5,272707","41,381","8,32","0,2767245","41,381","8,32","4,860878","41,38113","8,32","4,533132","41,381"
,,,"8,33","0,2215703","41,43125","8,33","0,2907117","41,43113",,,,"8,33","0,2428691","41,43113","8,33","7,784525","41,43113",,,,"8,33","0,1993179","41,43125","8,33","8,737882","41,43113","8,33","3,049215","41,43113","8,33","0,336647","41,43113","8,33","4,888535","41,43113","8,33","0,246048","41,43138","8,33","5,273978","41,43113","8,33","0,2772013","41,43113","8,33","4,859766","41,43113","8,33","4,5379","41,43113"
,,,"8,34","0,2210935","41,48125","8,34","0,2915064","41,48125",,,,"8,34","0,2428691","41,48125","8,34","7,991791","41,48125",,,,"8,34","0,1967748","41,48113","8,34","8,739948","41,48125","8,34","3,026168","41,48125","8,34","0,3360113","41,48125","8,34","4,885197","41,48125","8,34","0,2500216","41,48125","8,34","5,27223","41,48125","8,34","0,2803802","41,48125","8,34","4,85452","41,48125","8,34","4,541397","41,48125"
,,,"8,35","0,2231598","41,53125","8,35","0,2942085","41,53113",,,,"8,35","0,2422333","41,53113","8,35","8,204619","41,53113",,,,"8,35","0,196139","41,53125","8,35","8,74424","41,53113","8,35","2,99104","41,53113","8,35","0,3336271","41,53113","8,35","4,881541","41,53113","8,35","0,2516111","41,53138","8,35","5,266825","41,53113","8,35","0,2835592","41,53113","8,35","4,844984","41,53125","8,35","4,542192","41,53113"
,,,"8,36","0,2250671","41,58113","8,36","0,2942085","41,581",,,,"8,36","0,2436638","41,581","8,36","8,416335","41,581",,,,"8,36","0,1951853","41,58125","8,36","8,751869","41,581","8,36","2,947807","41,581","8,36","0,3326734","41,581","8,36","4,880428","41,581","8,36","0,2504984","41,58138","8,36","5,258401","41,58113","8,36","0,2841949","41,581","8,36","4,836401","41,581","8,36","4,541556","41,581"
,,,"8,37","0,2250671","41,63113","8,37","0,2923012","41,63125",,,,"8,37","0,2462069","41,63125","8,37","8,619468","41,63138",,,,"8,37","0,1920064","41,63125","8,37","8,763313","41,63138","8,37","2,907276","41,63125","8,37","0,3328323","41,63138","8,37","4,881223","41,63125","8,37","0,2484322","41,63125","8,37","5,248547","41,63138","8,37","0,2834002","41,63138","8,37","4,83036","41,63125","8,37","4,541397","41,63138"
,,,"8,38","0,2261798","41,68125","8,38","0,292937","41,68125",,,,"8,38","0,2468427","41,68125","8,38","8,800189","41,68125",,,,"8,38","0,1905759","41,68113","8,38","8,775552","41,68125","8,38","2,872308","41,68125","8,38","0,3318787","41,68125","8,38","4,884084","41,68113","8,38","0,2473195","41,68125","8,38","5,237421","41,68125","8,38","0,283877","41,68125","8,38","4,824797","41,68125","8,38","4,542986","41,681"
,,,"8,39","0,2277692","41,73125","8,39","0,295798","41,73113",,,,"8,39","0,2457301","41,73113","8,39","8,942127","41,73113",,,,"8,39","0,193278","41,73125","8,39","8,780003","41,73125","8,39","2,839724","41,73113","8,39","0,3310839","41,73113","8,39","4,89076","41,73125","8,39","0,2473195","41,73138","8,39","5,2255","41,73113","8,39","0,2835592","41,73113","8,39","4,822095","41,73113","8,39","4,545371","41,73113"
,,,"8,4","0,2271334","41,78113","8,4","0,2985001","41,781",,,,"8,4","0,246048","41,78113","8,4","9,039084","41,78113",,,,"8,4","0,1948674","41,78125","8,4","8,766015","41,78113","8,4","2,803962","41,78113","8,4","0,3310839","41,78113","8,4","4,899184","41,78113","8,4","0,2468427","41,7815","8,4","5,213419","41,78113","8,4","0,2806982","41,78113","8,4","4,82432","41,78113","8,4","4,546642","41,78113"
,,,"8,41","0,2247493","41,83113","8,41","0,2985001","41,83138",,,,"8,41","0,2462069","41,83125","8,41","9,096782","41,83125",,,,"8,41","0,1943906","41,83125","8,41","8,729458","41,83125","8,41","2,763112","41,83125","8,41","0,3299713","41,83125","8,41","4,907926","41,83138","8,41","0,2465248","41,83138","8,41","5,203883","41,83138","8,41","0,2779961","41,83138","8,41","4,826864","41,83138","8,41","4,547437","41,83138"
,,,"8,42","0,2237956","41,88125","8,42","0,2977053","41,88125",,,,"8,42","0,2438227","41,88125","8,42","9,121259","41,88125",,,,"8,42","0,1940727","41,881","8,42","8,676211","41,88125","8,42","2,722422","41,88125","8,42","0,3286997","41,88125","8,42","4,915873","41,88125","8,42","0,2470016","41,881","8,42","5,19673","41,88125","8,42","0,278314","41,88125","8,42","4,825274","41,88113","8,42","4,549821","41,88125"
,,,"8,43","0,2234777","41,93125","8,43","0,298659","41,93113",,,,"8,43","0,2417564","41,93113","8,43","9,102981","41,93113",,,,"8,43","0,1935959","41,93125","8,43","8,618672","41,93113","8,43","2,683957","41,93113","8,43","0,3296534","41,93125","8,43","4,920324","41,93113","8,43","0,2484322","41,93125","8,43","5,190531","41,93113","8,43","0,2795855","41,93113","8,43","4,822731","41,93113","8,43","4,550139","41,93113"
,,,"8,44","0,2223651","41,98125","8,44","0,3008842","41,98113",,,,"8,44","0,2425512","41,98125","8,44","9,01254","41,98113",,,,"8,44","0,1908938","41,98138","8,44","8,5694","41,98113","8,44","2,639453","41,98113","8,44","0,3323555","41,98113","8,44","4,91794","41,98125","8,44","0,248909","41,98138","8,44","5,185286","41,981","8,44","0,2806982","41,98113","8,44","4,822731","41,98113","8,44","4,54553","41,98113"
,,,"8,45","0,222683","42,03113","8,45","0,2997716","42,03125",,,,"8,45","0,2441406","42,03125","8,45","8,80909","42,03138",,,,"8,45","0,1896222","42,03113","8,45","8,539041","42,03125","8,45","2,584616","42,03138","8,45","0,3334681","42,03125","8,45","4,910787","42,03125","8,45","0,2484322","42,03138","8,45","5,17861","42,03125","8,45","0,281016","42,03125","8,45","4,82289","42,03125","8,45","4,541079","42,03125"
,,,"8,46","0,2242724","42,08125","8,46","0,2970695","42,08113",,,,"8,46","0,2452533","42,08125","8,46","8,470058","42,08125",,,,"8,46","0,1913707","42,08113","8,46","8,534431","42,08125","8,46","2,531369","42,08125","8,46","0,3326734","42,08125","8,46","4,903952","42,08125","8,46","0,2484322","42,08113","8,46","5,168915","42,08125","8,46","0,2814929","42,08125","8,46","4,822095","42,08125","8,46","4,539013","42,08125"
,,,"8,47","0,225385","42,13138","8,47","0,2977053","42,13125",,,,"8,47","0,2473195","42,13113","8,47","8,031209","42,13125",,,,"8,47","0,1928012","42,13125","8,47","8,557796","42,13113","8,47","2,490838","42,13125","8,47","0,3312429","42,13125","8,47","4,897913","42,13125","8,47","0,248909","42,13113","8,47","5,157789","42,13125","8,47","0,2819697","42,13125","8,47","4,821619","42,13125","8,47","4,536311","42,13125"
,,,"8,48","0,2250671","42,18113","8,48","0,3008842","42,18113",,,,"8,48","0,2497037","42,18113","8,48","7,578214","42,18113",,,,"8,48","0,1924833","42,18125","8,48","8,603096","42,18113","8,48","2,459685","42,18113","8,48","0,3310839","42,18113","8,48","4,890442","42,18113","8,48","0,2492269","42,18138","8,48","5,147934","42,18113","8,48","0,2827644","42,18113","8,48","4,822413","42,18125","8,48","4,532814","42,18113"
,,,"8,49","0,2277692","42,23113","8,49","0,301679","42,23138",,,,"8,49","0,2500216","42,23138","8,49","7,184824","42,23125",,,,"8,49","0,1943906","42,23125","8,49","8,661429","42,23138","8,49","2,43028","42,23138","8,49","0,3312429","42,23138","8,49","4,885355","42,23138","8,49","0,2485911","42,23125","8,49","5,139987","42,23138","8,49","0,2843539","42,23138","8,49","4,826069","42,23138","8,49","4,530271","42,23125"
,,,"8,5","0,2319018","42,28138","8,5","0,2989769","42,28125",,,,"8,5","0,2500216","42,28125","8,5","6,870747","42,28125",,,,"8,5","0,1975695","42,281","8,5","8,721669","42,28125","8,5","2,399286","42,28125","8,5","0,3304482","42,28125","8,5","4,884402","42,28125","8,5","0,2493858","42,281","8,5","5,134106","42,28125","8,5","0,2854665","42,28125","8,5","4,833063","42,28125","8,5","4,529158","42,28125"
,,,"8,51","0,234127","42,33125","8,51","0,2973875","42,33125",,,,"8,51","0,2508163","42,33113","8,51","6,618341","42,33125",,,,"8,51","0,1985232","42,33125","8,51","8,777142","42,33125","8,51","2,364476","42,33125","8,51","0,3296534","42,33125","8,51","4,884879","42,33113","8,51","0,2509753","42,33113","8,51","5,133947","42,33125","8,51","0,2834002","42,33113","8,51","4,838785","42,33125","8,51","4,529476","42,33125"
,,,"8,52","0,234286","42,38125","8,52","0,3000895","42,38113",,,,"8,52","0,2492269","42,38125","8,52","6,409009","42,38125",,,,"8,52","0,1977285","42,38125","8,52","8,824985","42,38113","8,52","2,326965","42,38113","8,52","0,3304482","42,38113","8,52","4,885355","42,38113","8,52","0,2512932","42,38125","8,52","5,140463","42,38113","8,52","0,2814929","42,38113","8,52","4,841169","42,38113","8,52","4,532019","42,38113"
,,,"8,53","0,2349218","42,43113","8,53","0,3034274","42,43138",,,,"8,53","0,2462069","42,43125","8,53","6,242434","42,43125",,,,"8,53","0,1969337","42,43113","8,53","8,865039","42,43125","8,53","2,292156","42,43138","8,53","0,3315608","42,43125","8,53","4,887263","42,43138","8,53","0,2501806","42,43138","8,53","5,152702","42,43125","8,53","0,2822876","42,43125","8,53","4,842758","42,43125","8,53","4,536311","42,43125"
,,,"8,54","0,2350807","42,48138","8,54","0,3034274","42,48125",,,,"8,54","0,2454122","42,48138","8,54","6,126722","42,48138",,,,"8,54","0,1964569","42,481","8,54","8,892854","42,48138","8,54","2,264341","42,48138","8,54","0,3315608","42,48125","8,54","4,889965","42,48138","8,54","0,2500216","42,48113","8,54","5,169868","42,48138","8,54","0,2818108","42,48125","8,54","4,847845","42,48138","8,54","4,540285","42,48125"
,,,"8,55","0,234286","42,53125","8,55","0,3013611","42,53113",,,,"8,55","0,2473195","42,53113","8,55","6,057739","42,53125",,,,"8,55","0,1959801","42,53125","8,55","8,903186","42,53113","8,55","2,241135","42,53113","8,55","0,3326734","42,53113","8,55","4,891714","42,53113","8,55","0,2504984","42,53113","8,55","5,190531","42,53113","8,55","0,2791087","42,53125","8,55","4,852295","42,53113","8,55","4,544576","42,53125"
,,,"8,56","0,234286","42,58113","8,56","0,3021558","42,58113",,,,"8,56","0,2470016","42,58125","8,56","6,024679","42,58113",,,,"8,56","0,1953443","42,58113","8,56","8,891582","42,58113","8,56","2,219041","42,58113","8,56","0,3342628","42,58113","8,56","4,894098","42,58125","8,56","0,2500216","42,58138","8,56","5,210718","42,58113","8,56","0,278314","42,58113","8,56","4,852136","42,58113","8,56","4,549345","42,58125"
,,,"8,57","0,2365112","42,63113","8,57","0,3061295","42,63138",,,,"8,57","0,2438227","42,63138","8,57","6,025473","42,63138",,,,"8,57","0,1940727","42,63113","8,57","8,853118","42,63125","8,57","2,196312","42,63138","8,57","0,3342628","42,63125","8,57","4,896005","42,63125","8,57","0,2476374","42,63125","8,57","5,226294","42,63125","8,57","0,2779961","42,63125","8,57","4,849911","42,63138","8,57","4,551729","42,63125"
,,,"8,58","0,237306","42,68125","8,58","0,3066063","42,68125",,,,"8,58","0,2412796","42,68125","8,58","6,063143","42,68113",,,,"8,58","0,193278","42,681","8,58","8,790016","42,68125","8,58","2,17247","42,68113","8,58","0,3326734","42,68125","8,58","4,894892","42,68113","8,58","0,2462069","42,68113","8,58","5,237261","42,68125","8,58","0,2770424","42,68125","8,58","4,850706","42,68125","8,58","4,551888","42,68125"
,,,"8,59","0,2366702","42,73125","8,59","0,3032684","42,73125",,,,"8,59","0,2412796","42,73113","8,59","6,132444","42,73113",,,,"8,59","0,1948674","42,73125","8,59","8,710861","42,73113","8,59","2,149423","42,73113","8,59","0,3323555","42,73113","8,59","4,892031","42,73113","8,59","0,2468427","42,73125","8,59","5,244891","42,73113","8,59","0,2767245","42,73125","8,59","4,852931","42,73125","8,59","4,551888","42,73113"
,,,"8,6","0,237306","42,78113","8,6","0,2997716","42,781",,,,"8,6","0,2414386","42,78113","8,6","6,225268","42,78113",,,,"8,6","0,1977285","42,78113","8,6","8,622487","42,78113","8,6","2,127171","42,78113","8,6","0,3320376","42,781","8,6","4,888853","42,78113","8,6","0,248909","42,78125","8,6","5,252043","42,78113","8,6","0,2770424","42,78113","8,6","4,856268","42,78113","8,6","4,551888","42,78113"
,,,"8,61","0,2398491","42,831","8,61","0,2997716","42,83138",,,,"8,61","0,2420743","42,83125","8,61","6,338914","42,83125",,,,"8,61","0,199159","42,831","8,61","8,526325","42,83125","8,61","2,105554","42,83125","8,61","0,3296534","42,83125","8,61","4,882813","42,83125","8,61","0,2516111","42,83125","8,61","5,259196","42,83125","8,61","0,2764066","42,83138","8,61","4,861355","42,83125","8,61","4,551411","42,83125"
,,,"8,62","0,2417564","42,88138","8,62","0,3013611","42,88125",,,,"8,62","0,243028","42,88125","8,62","6,474972","42,88113",,,,"8,62","0,1985232","42,88113","8,62","8,427779","42,88125","8,62","2,085845","42,88125","8,62","0,3288587","42,88125","8,62","4,872481","42,88125","8,62","0,2525648","42,881","8,62","5,264441","42,88125","8,62","0,2767245","42,88125","8,62","4,864216","42,88125","8,62","4,550298","42,88125"
,,,"8,63","0,2417564","42,93125","8,63","0,3021558","42,93113",,,,"8,63","0,2436638","42,931","8,63","6,631533","42,93113",,,,"8,63","0,1980464","42,93113","8,63","8,330981","42,931","8,63","2,06995","42,931","8,63","0,3310839","42,93113","8,63","4,864216","42,931","8,63","0,2516111","42,93125","8,63","5,268256","42,931","8,63","0,2795855","42,93113","8,63","4,862944","42,931","8,63","4,549345","42,931"
,,,"8,64","0,2417564","42,98113","8,64","0,3013611","42,981",,,,"8,64","0,243028","42,98113","8,64","6,805261","42,98113",,,,"8,64","0,1985232","42,98113","8,64","8,232753","42,98113","8,64","2,055486","42,98113","8,64","0,3315608","42,981","8,64","4,863421","42,98113","8,64","0,2493858","42,98138","8,64","5,27064","42,98113","8,64","0,2830823","42,98113","8,64","4,862467","42,98113","8,64","4,547755","42,98113"
,,,"8,65","0,2420743","43,031","8,65","0,3021558","43,03125",,,,"8,65","0,243028","43,03125","8,65","6,990751","43,03125",,,,"8,65","0,1988411","43,03113","8,65","8,127053","43,03125","8,65","2,040386","43,03125","8,65","0,3310839","43,03125","8,65","4,8666","43,03138","8,65","0,2473195","43,03125","8,65","5,271912","43,03125","8,65","0,283877","43,03125","8,65","4,862467","43,03125","8,65","4,545053","43,03125"
,,,"8,66","0,2417564","43,08125","8,66","0,3050168","43,08125",,,,"8,66","0,2436638","43,08125","8,66","7,178307","43,08125",,,,"8,66","0,1969337","43,081","8,66","8,017222","43,08125","8,66","2,028465","43,08125","8,66","0,3342628","43,08125","8,66","4,869302","43,08125","8,66","0,246048","43,08113","8,66","5,271117","43,08125","8,66","0,2826055","43,08125","8,66","4,856268","43,08125","8,66","4,540761","43,08125"
,,,"8,67","0,2422333","43,13138","8,67","0,3066063","43,13113",,,,"8,67","0,2428691","43,13113","8,67","7,354736","43,13113",,,,"8,67","0,1951853","43,13125","8,67","7,904848","43,13113","8,67","2,021313","43,13113","8,67","0,3376007","43,13113","8,67","4,871368","43,13113","8,67","0,2462069","43,13125","8,67","5,26762","43,13113","8,67","0,2819697","43,13113","8,67","4,84546","43,13113","8,67","4,535834","43,13113"
,,,"8,68","0,2446175","43,18113","8,68","0,3040632","43,181",,,,"8,68","0,2412796","43,181","8,68","7,501125","43,181",,,,"8,68","0,1959801","43,18125","8,68","7,790407","43,181","8,68","2,014955","43,181","8,68","0,3355344","43,181","8,68","4,873276","43,181","8,68","0,248909","43,18138","8,68","5,261103","43,181","8,68","0,2827644","43,181","8,68","4,835447","43,181","8,68","4,53186","43,181"
,,,"8,69","0,2454122","43,23113","8,69","0,3018379","43,23138",,,,"8,69","0,2414386","43,23125","8,69","7,589658","43,23138",,,,"8,69","0,1977285","43,23125","8,69","7,681052","43,23138","8,69","2,009392","43,23125","8,69","0,3334681","43,23138","8,69","4,875183","43,23138","8,69","0,2520879","43,23125","8,69","5,252361","43,23125","8,69","0,2835592","43,23138","8,69","4,827658","43,23125","8,69","4,530271","43,23125"
,,,"8,7","0,243028","43,28138","8,7","0,3034274","43,28125",,,,"8,7","0,2436638","43,28125","8,7","7,587274","43,28113",,,,"8,7","0,1983643","43,28113","8,7","7,586161","43,28125","8,7","2,006213","43,28125","8,7","0,3342628","43,28125","8,7","4,879951","43,28125","8,7","0,2532005","43,28113","8,7","5,242983","43,281","8,7","0,2849897","43,28125","8,7","4,822731","43,28125","8,7","4,529953","43,28125"
,,,"8,71","0,2414386","43,33125","8,71","0,3040632","43,33113",,,,"8,71","0,2436638","43,33113","8,71","7,485548","43,331",,,,"8,71","0,1985232","43,33138","8,71","7,507324","43,33113","8,71","2,001921","43,33113","8,71","0,3323555","43,33125","8,71","4,887581","43,33113","8,71","0,25177","43,33125","8,71","5,236149","43,33113","8,71","0,2862612","43,33113","8,71","4,820506","43,33113","8,71","4,530748","43,33113"
,,,"8,72","0,2438227","43,38113","8,72","0,3000895","43,381",,,,"8,72","0,2409617","43,38113","8,72","7,31945","43,381",,,,"8,72","0,1996358","43,38125","8,72","7,445494","43,381","8,72","1,994292","43,38113","8,72","0,3291766","43,381","8,72","4,894892","43,38113","8,72","0,2492269","43,38125","8,72","5,23456","43,38113","8,72","0,2854665","43,38113","8,72","4,817963","43,38113","8,72","4,531542","43,381"
,,,"8,73","0,2468427","43,43113","8,73","0,2981822","43,43113",,,,"8,73","0,2393723","43,43113","8,73","7,144133","43,43125",,,,"8,73","0,2009074","43,43125","8,73","7,404804","43,43113","8,73","1,98555","43,43125","8,73","0,3299713","43,43113","8,73","4,901886","43,43113","8,73","0,2476374","43,43113","8,73","5,238851","43,43113","8,73","0,2834002","43,43125","8,73","4,813671","43,43113","8,73","4,532337","43,43113"
,,,"8,74","0,2476374","43,48125","8,74","0,3013611","43,48125",,,,"8,74","0,240167","43,48125","8,74","6,986459","43,48125",,,,"8,74","0,2009074","43,48113","8,74","7,380167","43,48125","8,74","1,976967","43,48125","8,74","0,3304482","43,48125","8,74","4,909039","43,48125","8,74","0,2470016","43,48113","8,74","5,244096","43,48125","8,74","0,2835592","43,48125","8,74","4,811764","43,48125","8,74","4,533609","43,48125"
,,,"8,75","0,2477964","43,53125","8,75","0,3026327","43,53113",,,,"8,75","0,240167","43,53113","8,75","6,828149","43,53113",,,,"8,75","0,2001127","43,53125","8,75","7,359505","43,53113","8,75","1,96743","43,53113","8,75","0,3286997","43,53113","8,75","4,914761","43,53113","8,75","0,2470016","43,53125","8,75","5,245686","43,53113","8,75","0,2857844","43,53113","8,75","4,813989","43,53113","8,75","4,534721","43,531"
,,,"8,76","0,2477964","43,58113","8,76","0,2997716","43,58113",,,,"8,76","0,2393723","43,58113","8,76","6,62756","43,58113",,,,"8,76","0,1999537","43,58125","8,76","7,339796","43,58113","8,76","1,958688","43,58113","8,76","0,3299713","43,581","8,76","4,916191","43,58113","8,76","0,2465248","43,58138","8,76","5,245686","43,58113","8,76","0,2867381","43,58113","8,76","4,816532","43,58113","8,76","4,534403","43,581"
,,,"8,77","0,2468427","43,63125","8,77","0,2981822","43,63125",,,,"8,77","0,2385775","43,63138","8,77","6,373247","43,63138",,,,"8,77","0,1993179","43,63125","8,77","7,326603","43,63138","8,77","1,95233","43,63125","8,77","0,3339449","43,63125","8,77","4,915555","43,63125","8,77","0,2441406","43,63125","8,77","5,248388","43,63138","8,77","0,2862612","43,63125","8,77","4,817645","43,63125","8,77","4,534403","43,63125"
,,,"8,78","0,246048","43,68138","8,78","0,2989769","43,68113",,,,"8,78","0,2385775","43,68113","8,78","6,112894","43,68125",,,,"8,78","0,199159","43,68125","8,78","7,319768","43,68113","8,78","1,943588","43,68125","8,78","0,3331502","43,68113","8,78","4,916986","43,68125","8,78","0,2412796","43,68113","8,78","5,251726","43,68113","8,78","0,2859434","43,68113","8,78","4,819234","43,68125","8,78","4,537424","43,68125"
,,,"8,79","0,2462069","43,73125","8,79","0,2992948","43,73113",,,,"8,79","0,2390544","43,73113","8,79","5,920092","43,73113",,,,"8,79","0,1993179","43,73138","8,79","7,307053","43,73113","8,79","1,931985","43,73125","8,79","0,3304482","43,73113","8,79","4,91937","43,73113","8,79","0,2406438","43,73125","8,79","5,253633","43,731","8,79","0,2851486","43,73113","8,79","4,822095","43,73113","8,79","4,542669","43,73113"
,,,"8,8","0,2454122","43,78125","8,8","0,2989769","43,781",,,,"8,8","0,2396901","43,78113","8,8","5,829175","43,78113",,,,"8,8","0,1985232","43,78125","8,8","7,276853","43,78113","8,8","1,920859","43,78113","8,8","0,3307661","43,78113","8,8","4,91778","43,78113","8,8","0,2425512","43,78138","8,8","5,254745","43,78125","8,8","0,2843539","43,78113","8,8","4,82289","43,78113","8,8","4,547119","43,78125"
,,,"8,81","0,2425512","43,83113","8,81","0,2992948","43,83138",,,,"8,81","0,2390544","43,83125","8,81","5,818844","43,83125",,,,"8,81","0,1977285","43,83125","8,81","7,227262","43,83125","8,81","1,910845","43,83125","8,81","0,3320376","43,83125","8,81","4,912376","43,83125","8,81","0,2438227","43,83125","8,81","5,255699","43,83125","8,81","0,2849897","43,83125","8,81","4,821936","43,83125","8,81","4,551411","43,83125"
,,,"8,82","0,240167","43,88138","8,82","0,2997716","43,88125",,,,"8,82","0,2382596","43,88125","8,82","5,84809","43,88113",,,,"8,82","0,1983643","43,88113","8,82","7,161776","43,88113","8,82","1,900196","43,88113","8,82","0,3323555","43,88125","8,82","4,905542","43,88125","8,82","0,2438227","43,881","8,82","5,257607","43,88125","8,82","0,2857844","43,88125","8,82","4,82289","43,88125","8,82","4,555861","43,88125"
,,,"8,83","0,2396901","43,93138","8,83","0,3018379","43,93113",,,,"8,83","0,2390544","43,93113","8,83","5,885442","43,93113",,,,"8,83","0,1988411","43,93125","8,83","7,087866","43,93113","8,83","1,890341","43,931","8,83","0,3334681","43,93113","8,83","4,898707","43,931","8,83","0,2438227","43,93113","8,83","5,260786","43,93113","8,83","0,2841949","43,93113","8,83","4,828771","43,93113","8,83","4,55904","43,93113"
